hour,session_count,total_kwh,hour_of_day,day_of_week,month,is_weekend
2020-12-14 07:00:00+00:00,0,0.0,7,0,12,0
2020-12-14 08:00:00+00:00,0,0.0,8,0,12,0
2020-12-14 09:00:00+00:00,0,0.0,9,0,12,0
2020-12-14 10:00:00+00:00,0,0.0,10,0,12,0
2020-12-14 11:00:00+00:00,0,0.0,11,0,12,0
2020-12-14 12:00:00+00:00,0,0.0,12,0,12,0
2020-12-14 13:00:00+00:00,0,0.0,13,0,12,0
2020-12-14 14:00:00+00:00,0,0.0,14,0,12,0
2020-12-14 15:00:00+00:00,1,9.831,15,0,12,0
2020-12-14 16:00:00+00:00,1,3.106,16,0,12,0
2020-12-14 17:00:00+00:00,0,0.0,17,0,12,0
2020-12-14 18:00:00+00:00,0,0.0,18,0,12,0
2020-12-14 19:00:00+00:00,1,2.924,19,0,12,0
2020-12-14 20:00:00+00:00,2,10.385,20,0,12,0
2020-12-14 21:00:00+00:00,1,9.531,21,0,12,0
2020-12-14 22:00:00+00:00,1,9.403,22,0,12,0
2020-12-14 23:00:00+00:00,0,0.0,23,0,12,0
2020-12-15 00:00:00+00:00,0,0.0,0,1,12,0
2020-12-15 01:00:00+00:00,0,0.0,1,1,12,0
2020-12-15 02:00:00+00:00,3,23.395,2,1,12,0
2020-12-15 03:00:00+00:00,1,29.384,3,1,12,0
2020-12-15 04:00:00+00:00,0,0.0,4,1,12,0
2020-12-15 05:00:00+00:00,1,15.806,5,1,12,0
2020-12-15 06:00:00+00:00,0,0.0,6,1,12,0
2020-12-15 07:00:00+00:00,0,0.0,7,1,12,0
2020-12-15 08:00:00+00:00,0,0.0,8,1,12,0
2020-12-15 09:00:00+00:00,0,0.0,9,1,12,0
2020-12-15 10:00:00+00:00,0,0.0,10,1,12,0
2020-12-15 11:00:00+00:00,0,0.0,11,1,12,0
2020-12-15 12:00:00+00:00,0,0.0,12,1,12,0
2020-12-15 13:00:00+00:00,0,0.0,13,1,12,0
2020-12-15 14:00:00+00:00,1,32.397,14,1,12,0
2020-12-15 15:00:00+00:00,0,0.0,15,1,12,0
2020-12-15 16:00:00+00:00,1,6.462,16,1,12,0
2020-12-15 17:00:00+00:00,0,0.0,17,1,12,0
2020-12-15 18:00:00+00:00,2,23.477,18,1,12,0
2020-12-15 19:00:00+00:00,2,12.21,19,1,12,0
2020-12-15 20:00:00+00:00,0,0.0,20,1,12,0
2020-12-15 21:00:00+00:00,1,4.574,21,1,12,0
2020-12-15 22:00:00+00:00,1,2.363,22,1,12,0
2020-12-15 23:00:00+00:00,0,0.0,23,1,12,0
2020-12-16 00:00:00+00:00,1,10.875,0,2,12,0
2020-12-16 01:00:00+00:00,0,0.0,1,2,12,0
2020-12-16 02:00:00+00:00,0,0.0,2,2,12,0
2020-12-16 03:00:00+00:00,1,4.472,3,2,12,0
2020-12-16 04:00:00+00:00,0,0.0,4,2,12,0
2020-12-16 05:00:00+00:00,0,0.0,5,2,12,0
2020-12-16 06:00:00+00:00,0,0.0,6,2,12,0
2020-12-16 07:00:00+00:00,0,0.0,7,2,12,0
2020-12-16 08:00:00+00:00,0,0.0,8,2,12,0
2020-12-16 09:00:00+00:00,0,0.0,9,2,12,0
2020-12-16 10:00:00+00:00,0,0.0,10,2,12,0
2020-12-16 11:00:00+00:00,0,0.0,11,2,12,0
2020-12-16 12:00:00+00:00,0,0.0,12,2,12,0
2020-12-16 13:00:00+00:00,0,0.0,13,2,12,0
2020-12-16 14:00:00+00:00,0,0.0,14,2,12,0
2020-12-16 15:00:00+00:00,0,0.0,15,2,12,0
2020-12-16 16:00:00+00:00,1,1.6339797222222223,16,2,12,0
2020-12-16 17:00:00+00:00,0,0.0,17,2,12,0
2020-12-16 18:00:00+00:00,0,0.0,18,2,12,0
2020-12-16 19:00:00+00:00,1,31.308,19,2,12,0
2020-12-16 20:00:00+00:00,0,0.0,20,2,12,0
2020-12-16 21:00:00+00:00,0,0.0,21,2,12,0
2020-12-16 22:00:00+00:00,0,0.0,22,2,12,0
2020-12-16 23:00:00+00:00,0,0.0,23,2,12,0
2020-12-17 00:00:00+00:00,1,15.096,0,3,12,0
2020-12-17 01:00:00+00:00,0,0.0,1,3,12,0
2020-12-17 02:00:00+00:00,0,0.0,2,3,12,0
2020-12-17 03:00:00+00:00,0,0.0,3,3,12,0
2020-12-17 04:00:00+00:00,0,0.0,4,3,12,0
2020-12-17 05:00:00+00:00,0,0.0,5,3,12,0
2020-12-17 06:00:00+00:00,0,0.0,6,3,12,0
2020-12-17 07:00:00+00:00,0,0.0,7,3,12,0
2020-12-17 08:00:00+00:00,0,0.0,8,3,12,0
2020-12-17 09:00:00+00:00,0,0.0,9,3,12,0
2020-12-17 10:00:00+00:00,0,0.0,10,3,12,0
2020-12-17 11:00:00+00:00,0,0.0,11,3,12,0
2020-12-17 12:00:00+00:00,0,0.0,12,3,12,0
2020-12-17 13:00:00+00:00,0,0.0,13,3,12,0
2020-12-17 14:00:00+00:00,0,0.0,14,3,12,0
2020-12-17 15:00:00+00:00,0,0.0,15,3,12,0
2020-12-17 16:00:00+00:00,1,2.376,16,3,12,0
2020-12-17 17:00:00+00:00,0,0.0,17,3,12,0
2020-12-17 18:00:00+00:00,0,0.0,18,3,12,0
2020-12-17 19:00:00+00:00,0,0.0,19,3,12,0
2020-12-17 20:00:00+00:00,1,5.799,20,3,12,0
2020-12-17 21:00:00+00:00,0,0.0,21,3,12,0
2020-12-17 22:00:00+00:00,1,25.857,22,3,12,0
2020-12-17 23:00:00+00:00,0,0.0,23,3,12,0
2020-12-18 00:00:00+00:00,0,0.0,0,4,12,0
2020-12-18 01:00:00+00:00,1,17.703,1,4,12,0
2020-12-18 02:00:00+00:00,1,9.415,2,4,12,0
2020-12-18 03:00:00+00:00,0,0.0,3,4,12,0
2020-12-18 04:00:00+00:00,0,0.0,4,4,12,0
2020-12-18 05:00:00+00:00,0,0.0,5,4,12,0
2020-12-18 06:00:00+00:00,0,0.0,6,4,12,0
2020-12-18 07:00:00+00:00,0,0.0,7,4,12,0
2020-12-18 08:00:00+00:00,0,0.0,8,4,12,0
2020-12-18 09:00:00+00:00,0,0.0,9,4,12,0
2020-12-18 10:00:00+00:00,0,0.0,10,4,12,0
2020-12-18 11:00:00+00:00,0,0.0,11,4,12,0
2020-12-18 12:00:00+00:00,0,0.0,12,4,12,0
2020-12-18 13:00:00+00:00,0,0.0,13,4,12,0
2020-12-18 14:00:00+00:00,1,6.136,14,4,12,0
2020-12-18 15:00:00+00:00,1,18.836,15,4,12,0
2020-12-18 16:00:00+00:00,0,0.0,16,4,12,0
2020-12-18 17:00:00+00:00,1,20.084,17,4,12,0
2020-12-18 18:00:00+00:00,0,0.0,18,4,12,0
2020-12-18 19:00:00+00:00,0,0.0,19,4,12,0
2020-12-18 20:00:00+00:00,1,1.249,20,4,12,0
2020-12-18 21:00:00+00:00,1,2.265,21,4,12,0
2020-12-18 22:00:00+00:00,0,0.0,22,4,12,0
2020-12-18 23:00:00+00:00,0,0.0,23,4,12,0
2020-12-19 00:00:00+00:00,0,0.0,0,5,12,1
2020-12-19 01:00:00+00:00,1,16.487,1,5,12,1
2020-12-19 02:00:00+00:00,0,0.0,2,5,12,1
2020-12-19 03:00:00+00:00,0,0.0,3,5,12,1
2020-12-19 04:00:00+00:00,0,0.0,4,5,12,1
2020-12-19 05:00:00+00:00,0,0.0,5,5,12,1
2020-12-19 06:00:00+00:00,1,12.49,6,5,12,1
2020-12-19 07:00:00+00:00,0,0.0,7,5,12,1
2020-12-19 08:00:00+00:00,0,0.0,8,5,12,1
2020-12-19 09:00:00+00:00,0,0.0,9,5,12,1
2020-12-19 10:00:00+00:00,0,0.0,10,5,12,1
2020-12-19 11:00:00+00:00,0,0.0,11,5,12,1
2020-12-19 12:00:00+00:00,0,0.0,12,5,12,1
2020-12-19 13:00:00+00:00,0,0.0,13,5,12,1
2020-12-19 14:00:00+00:00,0,0.0,14,5,12,1
2020-12-19 15:00:00+00:00,1,14.541,15,5,12,1
2020-12-19 16:00:00+00:00,0,0.0,16,5,12,1
2020-12-19 17:00:00+00:00,0,0.0,17,5,12,1
2020-12-19 18:00:00+00:00,0,0.0,18,5,12,1
2020-12-19 19:00:00+00:00,0,0.0,19,5,12,1
2020-12-19 20:00:00+00:00,1,8.375,20,5,12,1
2020-12-19 21:00:00+00:00,1,12.192,21,5,12,1
2020-12-19 22:00:00+00:00,1,2.972,22,5,12,1
2020-12-19 23:00:00+00:00,0,0.0,23,5,12,1
2020-12-20 00:00:00+00:00,1,32.771,0,6,12,1
2020-12-20 01:00:00+00:00,1,13.532,1,6,12,1
2020-12-20 02:00:00+00:00,0,0.0,2,6,12,1
2020-12-20 03:00:00+00:00,0,0.0,3,6,12,1
2020-12-20 04:00:00+00:00,0,0.0,4,6,12,1
2020-12-20 05:00:00+00:00,0,0.0,5,6,12,1
2020-12-20 06:00:00+00:00,0,0.0,6,6,12,1
2020-12-20 07:00:00+00:00,0,0.0,7,6,12,1
2020-12-20 08:00:00+00:00,0,0.0,8,6,12,1
2020-12-20 09:00:00+00:00,0,0.0,9,6,12,1
2020-12-20 10:00:00+00:00,0,0.0,10,6,12,1
2020-12-20 11:00:00+00:00,0,0.0,11,6,12,1
2020-12-20 12:00:00+00:00,0,0.0,12,6,12,1
2020-12-20 13:00:00+00:00,0,0.0,13,6,12,1
2020-12-20 14:00:00+00:00,0,0.0,14,6,12,1
2020-12-20 15:00:00+00:00,1,19.342,15,6,12,1
2020-12-20 16:00:00+00:00,0,0.0,16,6,12,1
2020-12-20 17:00:00+00:00,1,3.512,17,6,12,1
2020-12-20 18:00:00+00:00,0,0.0,18,6,12,1
2020-12-20 19:00:00+00:00,1,4.683,19,6,12,1
2020-12-20 20:00:00+00:00,0,0.0,20,6,12,1
2020-12-20 21:00:00+00:00,0,0.0,21,6,12,1
2020-12-20 22:00:00+00:00,0,0.0,22,6,12,1
2020-12-20 23:00:00+00:00,0,0.0,23,6,12,1
2020-12-21 00:00:00+00:00,1,13.758,0,0,12,0
2020-12-21 01:00:00+00:00,1,15.212,1,0,12,0
2020-12-21 02:00:00+00:00,0,0.0,2,0,12,0
2020-12-21 03:00:00+00:00,1,9.489,3,0,12,0
2020-12-21 04:00:00+00:00,0,0.0,4,0,12,0
2020-12-21 05:00:00+00:00,0,0.0,5,0,12,0
2020-12-21 06:00:00+00:00,0,0.0,6,0,12,0
2020-12-21 07:00:00+00:00,0,0.0,7,0,12,0
2020-12-21 08:00:00+00:00,0,0.0,8,0,12,0
2020-12-21 09:00:00+00:00,0,0.0,9,0,12,0
2020-12-21 10:00:00+00:00,0,0.0,10,0,12,0
2020-12-21 11:00:00+00:00,0,0.0,11,0,12,0
2020-12-21 12:00:00+00:00,0,0.0,12,0,12,0
2020-12-21 13:00:00+00:00,0,0.0,13,0,12,0
2020-12-21 14:00:00+00:00,0,0.0,14,0,12,0
2020-12-21 15:00:00+00:00,1,6.817,15,0,12,0
2020-12-21 16:00:00+00:00,1,7.047,16,0,12,0
2020-12-21 17:00:00+00:00,0,0.0,17,0,12,0
2020-12-21 18:00:00+00:00,0,0.0,18,0,12,0
2020-12-21 19:00:00+00:00,0,0.0,19,0,12,0
2020-12-21 20:00:00+00:00,1,6.23,20,0,12,0
2020-12-21 21:00:00+00:00,1,8.501,21,0,12,0
2020-12-21 22:00:00+00:00,0,0.0,22,0,12,0
2020-12-21 23:00:00+00:00,1,45.231,23,0,12,0
2020-12-22 00:00:00+00:00,2,16.785,0,1,12,0
2020-12-22 01:00:00+00:00,0,0.0,1,1,12,0
2020-12-22 02:00:00+00:00,0,0.0,2,1,12,0
2020-12-22 03:00:00+00:00,0,0.0,3,1,12,0
2020-12-22 04:00:00+00:00,0,0.0,4,1,12,0
2020-12-22 05:00:00+00:00,1,7.192,5,1,12,0
2020-12-22 06:00:00+00:00,0,0.0,6,1,12,0
2020-12-22 07:00:00+00:00,0,0.0,7,1,12,0
2020-12-22 08:00:00+00:00,0,0.0,8,1,12,0
2020-12-22 09:00:00+00:00,0,0.0,9,1,12,0
2020-12-22 10:00:00+00:00,0,0.0,10,1,12,0
2020-12-22 11:00:00+00:00,0,0.0,11,1,12,0
2020-12-22 12:00:00+00:00,0,0.0,12,1,12,0
2020-12-22 13:00:00+00:00,0,0.0,13,1,12,0
2020-12-22 14:00:00+00:00,0,0.0,14,1,12,0
2020-12-22 15:00:00+00:00,0,0.0,15,1,12,0
2020-12-22 16:00:00+00:00,0,0.0,16,1,12,0
2020-12-22 17:00:00+00:00,0,0.0,17,1,12,0
2020-12-22 18:00:00+00:00,2,25.267,18,1,12,0
2020-12-22 19:00:00+00:00,0,0.0,19,1,12,0
2020-12-22 20:00:00+00:00,1,26.3,20,1,12,0
2020-12-22 21:00:00+00:00,1,2.237,21,1,12,0
2020-12-22 22:00:00+00:00,0,0.0,22,1,12,0
2020-12-22 23:00:00+00:00,0,0.0,23,1,12,0
2020-12-23 00:00:00+00:00,1,48.655,0,2,12,0
2020-12-23 01:00:00+00:00,0,0.0,1,2,12,0
2020-12-23 02:00:00+00:00,1,16.313,2,2,12,0
2020-12-23 03:00:00+00:00,0,0.0,3,2,12,0
2020-12-23 04:00:00+00:00,0,0.0,4,2,12,0
2020-12-23 05:00:00+00:00,0,0.0,5,2,12,0
2020-12-23 06:00:00+00:00,0,0.0,6,2,12,0
2020-12-23 07:00:00+00:00,0,0.0,7,2,12,0
2020-12-23 08:00:00+00:00,0,0.0,8,2,12,0
2020-12-23 09:00:00+00:00,0,0.0,9,2,12,0
2020-12-23 10:00:00+00:00,0,0.0,10,2,12,0
2020-12-23 11:00:00+00:00,0,0.0,11,2,12,0
2020-12-23 12:00:00+00:00,0,0.0,12,2,12,0
2020-12-23 13:00:00+00:00,0,0.0,13,2,12,0
2020-12-23 14:00:00+00:00,0,0.0,14,2,12,0
2020-12-23 15:00:00+00:00,0,0.0,15,2,12,0
2020-12-23 16:00:00+00:00,0,0.0,16,2,12,0
2020-12-23 17:00:00+00:00,1,7.688,17,2,12,0
2020-12-23 18:00:00+00:00,1,0.913,18,2,12,0
2020-12-23 19:00:00+00:00,0,0.0,19,2,12,0
2020-12-23 20:00:00+00:00,0,0.0,20,2,12,0
2020-12-23 21:00:00+00:00,0,0.0,21,2,12,0
2020-12-23 22:00:00+00:00,1,8.148,22,2,12,0
2020-12-23 23:00:00+00:00,0,0.0,23,2,12,0
2020-12-24 00:00:00+00:00,1,3.208,0,3,12,0
2020-12-24 01:00:00+00:00,0,0.0,1,3,12,0
2020-12-24 02:00:00+00:00,1,11.967,2,3,12,0
2020-12-24 03:00:00+00:00,0,0.0,3,3,12,0
2020-12-24 04:00:00+00:00,1,27.386,4,3,12,0
2020-12-24 05:00:00+00:00,0,0.0,5,3,12,0
2020-12-24 06:00:00+00:00,0,0.0,6,3,12,0
2020-12-24 07:00:00+00:00,0,0.0,7,3,12,0
2020-12-24 08:00:00+00:00,0,0.0,8,3,12,0
2020-12-24 09:00:00+00:00,0,0.0,9,3,12,0
2020-12-24 10:00:00+00:00,0,0.0,10,3,12,0
2020-12-24 11:00:00+00:00,0,0.0,11,3,12,0
2020-12-24 12:00:00+00:00,0,0.0,12,3,12,0
2020-12-24 13:00:00+00:00,0,0.0,13,3,12,0
2020-12-24 14:00:00+00:00,0,0.0,14,3,12,0
2020-12-24 15:00:00+00:00,0,0.0,15,3,12,0
2020-12-24 16:00:00+00:00,0,0.0,16,3,12,0
2020-12-24 17:00:00+00:00,0,0.0,17,3,12,0
2020-12-24 18:00:00+00:00,1,1.609,18,3,12,0
2020-12-24 19:00:00+00:00,0,0.0,19,3,12,0
2020-12-24 20:00:00+00:00,0,0.0,20,3,12,0
2020-12-24 21:00:00+00:00,0,0.0,21,3,12,0
2020-12-24 22:00:00+00:00,0,0.0,22,3,12,0
2020-12-24 23:00:00+00:00,0,0.0,23,3,12,0
2020-12-25 00:00:00+00:00,0,0.0,0,4,12,0
2020-12-25 01:00:00+00:00,0,0.0,1,4,12,0
2020-12-25 02:00:00+00:00,1,17.704,2,4,12,0
2020-12-25 03:00:00+00:00,0,0.0,3,4,12,0
2020-12-25 04:00:00+00:00,0,0.0,4,4,12,0
2020-12-25 05:00:00+00:00,0,0.0,5,4,12,0
2020-12-25 06:00:00+00:00,0,0.0,6,4,12,0
2020-12-25 07:00:00+00:00,0,0.0,7,4,12,0
2020-12-25 08:00:00+00:00,0,0.0,8,4,12,0
2020-12-25 09:00:00+00:00,0,0.0,9,4,12,0
2020-12-25 10:00:00+00:00,0,0.0,10,4,12,0
2020-12-25 11:00:00+00:00,0,0.0,11,4,12,0
2020-12-25 12:00:00+00:00,0,0.0,12,4,12,0
2020-12-25 13:00:00+00:00,0,0.0,13,4,12,0
2020-12-25 14:00:00+00:00,0,0.0,14,4,12,0
2020-12-25 15:00:00+00:00,0,0.0,15,4,12,0
2020-12-25 16:00:00+00:00,0,0.0,16,4,12,0
2020-12-25 17:00:00+00:00,0,0.0,17,4,12,0
2020-12-25 18:00:00+00:00,0,0.0,18,4,12,0
2020-12-25 19:00:00+00:00,0,0.0,19,4,12,0
2020-12-25 20:00:00+00:00,0,0.0,20,4,12,0
2020-12-25 21:00:00+00:00,0,0.0,21,4,12,0
2020-12-25 22:00:00+00:00,0,0.0,22,4,12,0
2020-12-25 23:00:00+00:00,0,0.0,23,4,12,0
2020-12-26 00:00:00+00:00,0,0.0,0,5,12,1
2020-12-26 01:00:00+00:00,0,0.0,1,5,12,1
2020-12-26 02:00:00+00:00,0,0.0,2,5,12,1
2020-12-26 03:00:00+00:00,0,0.0,3,5,12,1
2020-12-26 04:00:00+00:00,0,0.0,4,5,12,1
2020-12-26 05:00:00+00:00,0,0.0,5,5,12,1
2020-12-26 06:00:00+00:00,0,0.0,6,5,12,1
2020-12-26 07:00:00+00:00,0,0.0,7,5,12,1
2020-12-26 08:00:00+00:00,0,0.0,8,5,12,1
2020-12-26 09:00:00+00:00,0,0.0,9,5,12,1
2020-12-26 10:00:00+00:00,0,0.0,10,5,12,1
2020-12-26 11:00:00+00:00,0,0.0,11,5,12,1
2020-12-26 12:00:00+00:00,0,0.0,12,5,12,1
2020-12-26 13:00:00+00:00,0,0.0,13,5,12,1
2020-12-26 14:00:00+00:00,0,0.0,14,5,12,1
2020-12-26 15:00:00+00:00,0,0.0,15,5,12,1
2020-12-26 16:00:00+00:00,0,0.0,16,5,12,1
2020-12-26 17:00:00+00:00,0,0.0,17,5,12,1
2020-12-26 18:00:00+00:00,0,0.0,18,5,12,1
2020-12-26 19:00:00+00:00,0,0.0,19,5,12,1
2020-12-26 20:00:00+00:00,1,14.373,20,5,12,1
2020-12-26 21:00:00+00:00,0,0.0,21,5,12,1
2020-12-26 22:00:00+00:00,0,0.0,22,5,12,1
2020-12-26 23:00:00+00:00,2,16.942,23,5,12,1
2020-12-27 00:00:00+00:00,0,0.0,0,6,12,1
2020-12-27 01:00:00+00:00,2,35.793,1,6,12,1
2020-12-27 02:00:00+00:00,0,0.0,2,6,12,1
2020-12-27 03:00:00+00:00,0,0.0,3,6,12,1
2020-12-27 04:00:00+00:00,0,0.0,4,6,12,1
2020-12-27 05:00:00+00:00,1,2.287,5,6,12,1
2020-12-27 06:00:00+00:00,1,11.01,6,6,12,1
2020-12-27 07:00:00+00:00,0,0.0,7,6,12,1
2020-12-27 08:00:00+00:00,0,0.0,8,6,12,1
2020-12-27 09:00:00+00:00,0,0.0,9,6,12,1
2020-12-27 10:00:00+00:00,0,0.0,10,6,12,1
2020-12-27 11:00:00+00:00,0,0.0,11,6,12,1
2020-12-27 12:00:00+00:00,0,0.0,12,6,12,1
2020-12-27 13:00:00+00:00,0,0.0,13,6,12,1
2020-12-27 14:00:00+00:00,0,0.0,14,6,12,1
2020-12-27 15:00:00+00:00,0,0.0,15,6,12,1
2020-12-27 16:00:00+00:00,0,0.0,16,6,12,1
2020-12-27 17:00:00+00:00,0,0.0,17,6,12,1
2020-12-27 18:00:00+00:00,0,0.0,18,6,12,1
2020-12-27 19:00:00+00:00,1,16.253,19,6,12,1
2020-12-27 20:00:00+00:00,0,0.0,20,6,12,1
2020-12-27 21:00:00+00:00,0,0.0,21,6,12,1
2020-12-27 22:00:00+00:00,1,52.883,22,6,12,1
2020-12-27 23:00:00+00:00,1,6.459,23,6,12,1
2020-12-28 00:00:00+00:00,0,0.0,0,0,12,0
2020-12-28 01:00:00+00:00,0,0.0,1,0,12,0
2020-12-28 02:00:00+00:00,1,8.444,2,0,12,0
2020-12-28 03:00:00+00:00,1,2.221,3,0,12,0
2020-12-28 04:00:00+00:00,0,0.0,4,0,12,0
2020-12-28 05:00:00+00:00,0,0.0,5,0,12,0
2020-12-28 06:00:00+00:00,0,0.0,6,0,12,0
2020-12-28 07:00:00+00:00,0,0.0,7,0,12,0
2020-12-28 08:00:00+00:00,0,0.0,8,0,12,0
2020-12-28 09:00:00+00:00,0,0.0,9,0,12,0
2020-12-28 10:00:00+00:00,0,0.0,10,0,12,0
2020-12-28 11:00:00+00:00,0,0.0,11,0,12,0
2020-12-28 12:00:00+00:00,0,0.0,12,0,12,0
2020-12-28 13:00:00+00:00,0,0.0,13,0,12,0
2020-12-28 14:00:00+00:00,0,0.0,14,0,12,0
2020-12-28 15:00:00+00:00,2,26.988999999999997,15,0,12,0
2020-12-28 16:00:00+00:00,0,0.0,16,0,12,0
2020-12-28 17:00:00+00:00,0,0.0,17,0,12,0
2020-12-28 18:00:00+00:00,1,6.271,18,0,12,0
2020-12-28 19:00:00+00:00,0,0.0,19,0,12,0
2020-12-28 20:00:00+00:00,0,0.0,20,0,12,0
2020-12-28 21:00:00+00:00,0,0.0,21,0,12,0
2020-12-28 22:00:00+00:00,1,10.637,22,0,12,0
2020-12-28 23:00:00+00:00,2,44.585,23,0,12,0
2020-12-29 00:00:00+00:00,1,2.092,0,1,12,0
2020-12-29 01:00:00+00:00,1,13.116,1,1,12,0
2020-12-29 02:00:00+00:00,0,0.0,2,1,12,0
2020-12-29 03:00:00+00:00,1,33.882,3,1,12,0
2020-12-29 04:00:00+00:00,0,0.0,4,1,12,0
2020-12-29 05:00:00+00:00,0,0.0,5,1,12,0
2020-12-29 06:00:00+00:00,0,0.0,6,1,12,0
2020-12-29 07:00:00+00:00,0,0.0,7,1,12,0
2020-12-29 08:00:00+00:00,0,0.0,8,1,12,0
2020-12-29 09:00:00+00:00,0,0.0,9,1,12,0
2020-12-29 10:00:00+00:00,0,0.0,10,1,12,0
2020-12-29 11:00:00+00:00,0,0.0,11,1,12,0
2020-12-29 12:00:00+00:00,0,0.0,12,1,12,0
2020-12-29 13:00:00+00:00,1,27.461,13,1,12,0
2020-12-29 14:00:00+00:00,0,0.0,14,1,12,0
2020-12-29 15:00:00+00:00,0,0.0,15,1,12,0
2020-12-29 16:00:00+00:00,0,0.0,16,1,12,0
2020-12-29 17:00:00+00:00,0,0.0,17,1,12,0
2020-12-29 18:00:00+00:00,2,19.237,18,1,12,0
2020-12-29 19:00:00+00:00,1,12.472,19,1,12,0
2020-12-29 20:00:00+00:00,0,0.0,20,1,12,0
2020-12-29 21:00:00+00:00,0,0.0,21,1,12,0
2020-12-29 22:00:00+00:00,1,2.324,22,1,12,0
2020-12-29 23:00:00+00:00,0,0.0,23,1,12,0
2020-12-30 00:00:00+00:00,1,28.501,0,2,12,0
2020-12-30 01:00:00+00:00,0,0.0,1,2,12,0
2020-12-30 02:00:00+00:00,1,15.006,2,2,12,0
2020-12-30 03:00:00+00:00,1,14.315,3,2,12,0
2020-12-30 04:00:00+00:00,1,7.13,4,2,12,0
2020-12-30 05:00:00+00:00,0,0.0,5,2,12,0
2020-12-30 06:00:00+00:00,1,30.43,6,2,12,0
2020-12-30 07:00:00+00:00,0,0.0,7,2,12,0
2020-12-30 08:00:00+00:00,0,0.0,8,2,12,0
2020-12-30 09:00:00+00:00,0,0.0,9,2,12,0
2020-12-30 10:00:00+00:00,0,0.0,10,2,12,0
2020-12-30 11:00:00+00:00,0,0.0,11,2,12,0
2020-12-30 12:00:00+00:00,0,0.0,12,2,12,0
2020-12-30 13:00:00+00:00,0,0.0,13,2,12,0
2020-12-30 14:00:00+00:00,0,0.0,14,2,12,0
2020-12-30 15:00:00+00:00,0,0.0,15,2,12,0
2020-12-30 16:00:00+00:00,0,0.0,16,2,12,0
2020-12-30 17:00:00+00:00,0,0.0,17,2,12,0
2020-12-30 18:00:00+00:00,1,29.623,18,2,12,0
2020-12-30 19:00:00+00:00,1,3.068,19,2,12,0
2020-12-30 20:00:00+00:00,0,0.0,20,2,12,0
2020-12-30 21:00:00+00:00,0,0.0,21,2,12,0
2020-12-30 22:00:00+00:00,1,6.331,22,2,12,0
2020-12-30 23:00:00+00:00,1,2.244,23,2,12,0
2020-12-31 00:00:00+00:00,0,0.0,0,3,12,0
2020-12-31 01:00:00+00:00,0,0.0,1,3,12,0
2020-12-31 02:00:00+00:00,0,0.0,2,3,12,0
2020-12-31 03:00:00+00:00,0,0.0,3,3,12,0
2020-12-31 04:00:00+00:00,0,0.0,4,3,12,0
2020-12-31 05:00:00+00:00,0,0.0,5,3,12,0
2020-12-31 06:00:00+00:00,0,0.0,6,3,12,0
2020-12-31 07:00:00+00:00,0,0.0,7,3,12,0
2020-12-31 08:00:00+00:00,0,0.0,8,3,12,0
2020-12-31 09:00:00+00:00,0,0.0,9,3,12,0
2020-12-31 10:00:00+00:00,0,0.0,10,3,12,0
2020-12-31 11:00:00+00:00,0,0.0,11,3,12,0
2020-12-31 12:00:00+00:00,0,0.0,12,3,12,0
2020-12-31 13:00:00+00:00,0,0.0,13,3,12,0
2020-12-31 14:00:00+00:00,0,0.0,14,3,12,0
2020-12-31 15:00:00+00:00,0,0.0,15,3,12,0
2020-12-31 16:00:00+00:00,2,30.192,16,3,12,0
2020-12-31 17:00:00+00:00,1,20.526,17,3,12,0
2020-12-31 18:00:00+00:00,0,0.0,18,3,12,0
2020-12-31 19:00:00+00:00,0,0.0,19,3,12,0
2020-12-31 20:00:00+00:00,0,0.0,20,3,12,0
2020-12-31 21:00:00+00:00,1,9.895,21,3,12,0
2020-12-31 22:00:00+00:00,1,24.639,22,3,12,0
2020-12-31 23:00:00+00:00,1,53.058,23,3,12,0
2021-01-01 00:00:00+00:00,0,0.0,0,4,1,0
2021-01-01 01:00:00+00:00,2,14.214,1,4,1,0
2021-01-01 02:00:00+00:00,1,2.138,2,4,1,0
2021-01-01 03:00:00+00:00,0,0.0,3,4,1,0
2021-01-01 04:00:00+00:00,0,0.0,4,4,1,0
2021-01-01 05:00:00+00:00,1,56.677,5,4,1,0
2021-01-01 06:00:00+00:00,0,0.0,6,4,1,0
2021-01-01 07:00:00+00:00,0,0.0,7,4,1,0
2021-01-01 08:00:00+00:00,0,0.0,8,4,1,0
2021-01-01 09:00:00+00:00,0,0.0,9,4,1,0
2021-01-01 10:00:00+00:00,0,0.0,10,4,1,0
2021-01-01 11:00:00+00:00,0,0.0,11,4,1,0
2021-01-01 12:00:00+00:00,0,0.0,12,4,1,0
2021-01-01 13:00:00+00:00,0,0.0,13,4,1,0
2021-01-01 14:00:00+00:00,0,0.0,14,4,1,0
2021-01-01 15:00:00+00:00,0,0.0,15,4,1,0
2021-01-01 16:00:00+00:00,1,6.553,16,4,1,0
2021-01-01 17:00:00+00:00,0,0.0,17,4,1,0
2021-01-01 18:00:00+00:00,0,0.0,18,4,1,0
2021-01-01 19:00:00+00:00,0,0.0,19,4,1,0
2021-01-01 20:00:00+00:00,0,0.0,20,4,1,0
2021-01-01 21:00:00+00:00,0,0.0,21,4,1,0
2021-01-01 22:00:00+00:00,2,38.824,22,4,1,0
2021-01-01 23:00:00+00:00,0,0.0,23,4,1,0
2021-01-02 00:00:00+00:00,0,0.0,0,5,1,1
