_id,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,siteID,stationID,spaceID,timezone,userInputs
5d06df21f9af8b49d101c599,2019-05-31 18:13:21+00:00,2019-05-31 20:35:02+00:00,2019-05-31 20:34:57+00:00,5.829,0002,2-39-79-376,CA-324,America/Los_Angeles,"[{'userID': 1093, 'milesRequested': 30, 'WhPerMile': 333, 'minutesAvailable': 282, 'modifiedAt': 'Fri, 31 May 2019 18:13:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 31 May 2019 22:55:21 GMT', 'kWhRequested': 9.99}]"
5d06df21f9af8b49d101c59a,2019-05-31 18:24:41+00:00,2019-06-01 01:08:36+00:00,2019-05-31 19:38:51+00:00,3.412,0002,2-39-78-365,CA-321,America/Los_Angeles,"[{'userID': 1126, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 418, 'modifiedAt': 'Fri, 31 May 2019 18:24:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 01:22:41 GMT', 'kWhRequested': 20.0}]"
5d06df21f9af8b49d101c59b,2019-05-31 18:56:01+00:00,2019-06-01 01:01:06+00:00,2019-05-31 20:00:14+00:00,3.239,0002,2-39-79-381,CA-490,America/Los_Angeles,"[{'userID': 1007, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 247, 'modifiedAt': 'Fri, 31 May 2019 18:56:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 31 May 2019 23:03:01 GMT', 'kWhRequested': 16.0}, {'userID': 1007, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 247, 'modifiedAt': 'Fri, 31 May 2019 18:56:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 31 May 2019 23:03:01 GMT', 'kWhRequested': 16.0}, {'userID': 1007, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 247, 'modifiedAt': 'Sat, 01 Jun 2019 01:01:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 31 May 2019 23:03:01 GMT', 'kWhRequested': 16.0}]"
5d06df21f9af8b49d101c59c,2019-05-31 19:03:42+00:00,2019-06-01 07:44:59+00:00,2019-05-31 22:16:28+00:00,19.881,0002,2-39-90-440,CA-500,America/Los_Angeles,"[{'userID': 850, 'milesRequested': 100, 'WhPerMile': 300, 'minutesAvailable': 720, 'modifiedAt': 'Fri, 31 May 2019 19:04:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 07:03:42 GMT', 'kWhRequested': 30.0}]"
5d06df21f9af8b49d101c59d,2019-05-31 19:06:12+00:00,2019-05-31 23:51:38+00:00,2019-05-31 23:51:36+00:00,23.451,0002,2-39-78-367,CA-494,America/Los_Angeles,"[{'userID': 832, 'milesRequested': 100, 'WhPerMile': 300, 'minutesAvailable': 280, 'modifiedAt': 'Fri, 31 May 2019 19:09:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 31 May 2019 23:46:12 GMT', 'kWhRequested': 30.0}]"
5d06df21f9af8b49d101c59e,2019-05-31 19:23:03+00:00,2019-06-01 00:16:43+00:00,2019-06-01 00:16:38+00:00,12.629,0002,2-39-78-361,CA-493,America/Los_Angeles,"[{'userID': 1286, 'milesRequested': 180, 'WhPerMile': 250, 'minutesAvailable': 375, 'modifiedAt': 'Fri, 31 May 2019 19:51:59 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 01:38:03 GMT', 'kWhRequested': 45.0}]"
5d06df21f9af8b49d101c59f,2019-05-31 19:43:01+00:00,2019-06-01 01:29:13+00:00,2019-05-31 20:01:36+00:00,0.824,0002,2-39-92-436,CA-318,America/Los_Angeles,"[{'userID': 562, 'milesRequested': 20, 'WhPerMile': 350, 'minutesAvailable': 211, 'modifiedAt': 'Fri, 31 May 2019 19:43:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 31 May 2019 23:14:01 GMT', 'kWhRequested': 7.0}]"
5d06df21f9af8b49d101c5a0,2019-05-31 19:49:21+00:00,2019-06-01 00:30:03+00:00,2019-05-31 22:52:24+00:00,1.157,0002,2-39-95-444,CA-497,America/Los_Angeles,
5d06df21f9af8b49d101c5a1,2019-05-31 20:22:07+00:00,2019-05-31 22:56:20+00:00,2019-05-31 21:17:48+00:00,1.863,0002,2-39-79-382,CA-491,America/Los_Angeles,"[{'userID': 560, 'milesRequested': 20, 'WhPerMile': 273, 'minutesAvailable': 249, 'modifiedAt': 'Fri, 31 May 2019 20:22:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 00:31:07 GMT', 'kWhRequested': 5.46}]"
5d06df21f9af8b49d101c5a2,2019-05-31 21:35:02+00:00,2019-05-31 22:16:01+00:00,2019-05-31 22:15:45+00:00,0.9096419444444445,0002,2-39-79-379,CA-327,America/Los_Angeles,
5d06df21f9af8b49d101c5a3,2019-05-31 22:12:41+00:00,2019-05-31 22:47:02+00:00,2019-05-31 22:42:06+00:00,1.061,0002,2-39-79-376,CA-324,America/Los_Angeles,"[{'userID': 1093, 'milesRequested': 30, 'WhPerMile': 333, 'minutesAvailable': 282, 'modifiedAt': 'Fri, 31 May 2019 22:13:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 02:54:41 GMT', 'kWhRequested': 9.99}]"
5d06df21f9af8b49d101c5a4,2019-05-31 22:26:39+00:00,2019-06-01 00:24:47+00:00,2019-06-01 00:24:47+00:00,5.933,0002,2-39-78-360,CA-322,America/Los_Angeles,"[{'userID': 431, 'milesRequested': 60, 'WhPerMile': 300, 'minutesAvailable': 149, 'modifiedAt': 'Fri, 31 May 2019 22:27:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 00:55:39 GMT', 'kWhRequested': 18.0}]"
5d06df21f9af8b49d101c5a5,2019-05-31 22:41:51+00:00,2019-05-31 23:54:06+00:00,2019-05-31 23:54:02+00:00,7.884,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 2192, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 118, 'modifiedAt': 'Fri, 31 May 2019 22:43:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 00:39:51 GMT', 'kWhRequested': 12.0}]"
5d06df21f9af8b49d101c5a6,2019-06-01 01:09:09+00:00,2019-06-01 07:40:04+00:00,2019-06-01 03:42:30+00:00,10.541,0002,2-39-131-30,CA-305,America/Los_Angeles,"[{'userID': 1085, 'milesRequested': 60, 'WhPerMile': 292, 'minutesAvailable': 134, 'modifiedAt': 'Sat, 01 Jun 2019 01:10:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 03:23:09 GMT', 'kWhRequested': 17.52}]"
5d06df21f9af8b49d101c5a7,2019-06-01 04:32:23+00:00,2019-06-01 16:27:29+00:00,2019-06-01 07:55:35+00:00,11.865,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 1152, 'milesRequested': 40, 'WhPerMile': 300, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 01 Jun 2019 04:32:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 05:32:23 GMT', 'kWhRequested': 12.0}]"
5d083091f9af8b4dc8e14482,2019-06-01 14:55:43+00:00,2019-06-01 16:44:17+00:00,2019-06-01 16:20:10+00:00,8.082,0002,2-39-129-17,CA-307,America/Los_Angeles,"[{'userID': 675, 'milesRequested': 50, 'WhPerMile': 399, 'minutesAvailable': 103, 'modifiedAt': 'Sat, 01 Jun 2019 14:57:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 16:38:43 GMT', 'kWhRequested': 19.95}]"
5d083091f9af8b4dc8e14483,2019-06-01 16:04:31+00:00,2019-06-01 16:44:04+00:00,2019-06-01 16:34:51+00:00,0.776,0002,2-39-123-23,CA-313,America/Los_Angeles,
5d083091f9af8b4dc8e14484,2019-06-01 16:59:26+00:00,2019-06-01 18:27:58+00:00,2019-06-01 18:03:24+00:00,6.062,0002,2-39-123-23,CA-313,America/Los_Angeles,"[{'userID': 1133, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 01 Jun 2019 17:00:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 17:59:26 GMT', 'kWhRequested': 8.0}]"
5d083091f9af8b4dc8e14485,2019-06-01 17:16:13+00:00,2019-06-01 19:39:14+00:00,2019-06-01 17:46:20+00:00,0.951,0002,2-39-78-361,CA-493,America/Los_Angeles,
5d083091f9af8b4dc8e14486,2019-06-01 17:45:34+00:00,2019-06-01 18:28:51+00:00,2019-06-01 18:28:42+00:00,2.502,0002,2-39-88-24,CA-314,America/Los_Angeles,"[{'userID': 365, 'milesRequested': 20, 'WhPerMile': 333, 'minutesAvailable': 104, 'modifiedAt': 'Sat, 01 Jun 2019 17:46:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 Jun 2019 19:29:34 GMT', 'kWhRequested': 6.66}]"
5d083091f9af8b4dc8e14487,2019-06-01 17:52:30+00:00,2019-06-01 20:38:31+00:00,2019-06-01 18:23:01+00:00,0.799,0002,2-39-92-436,CA-318,America/Los_Angeles,
5d083091f9af8b4dc8e14488,2019-06-01 18:23:00+00:00,2019-06-01 22:13:56+00:00,2019-06-01 18:53:52+00:00,0.906,0002,2-39-78-360,CA-322,America/Los_Angeles,
5d083091f9af8b4dc8e14489,2019-06-01 18:59:32+00:00,2019-06-01 20:54:28+00:00,2019-06-01 19:41:10+00:00,1.79,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 891, 'milesRequested': 20, 'WhPerMile': 300, 'minutesAvailable': 310, 'modifiedAt': 'Sat, 01 Jun 2019 18:59:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 Jun 2019 00:09:32 GMT', 'kWhRequested': 6.0}]"
5d083091f9af8b4dc8e1448a,2019-06-01 21:02:28+00:00,2019-06-01 22:49:28+00:00,2019-06-01 22:31:12+00:00,5.071,0002,2-39-129-17,CA-307,America/Los_Angeles,"[{'userID': 712, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 184, 'modifiedAt': 'Sat, 01 Jun 2019 21:02:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 Jun 2019 00:06:28 GMT', 'kWhRequested': 12.0}]"
5d083091f9af8b4dc8e1448b,2019-06-01 21:37:28+00:00,2019-06-02 01:18:24+00:00,2019-06-01 23:33:42+00:00,11.622,0002,2-39-131-30,CA-305,America/Los_Angeles,"[{'userID': 2290, 'milesRequested': 100, 'WhPerMile': 600, 'minutesAvailable': 237, 'modifiedAt': 'Sat, 01 Jun 2019 21:40:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 Jun 2019 01:34:28 GMT', 'kWhRequested': 60.0}]"
5d083091f9af8b4dc8e1448c,2019-06-01 22:50:26+00:00,2019-06-02 16:29:02+00:00,2019-06-02 05:27:31+00:00,43.294,0002,2-39-89-25,CA-315,America/Los_Angeles,"[{'userID': 292, 'milesRequested': 260, 'WhPerMile': 200, 'minutesAvailable': 720, 'modifiedAt': 'Sat, 01 Jun 2019 22:53:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 Jun 2019 10:50:26 GMT', 'kWhRequested': 52.0}, {'userID': 292, 'milesRequested': 260, 'WhPerMile': 200, 'minutesAvailable': 691, 'modifiedAt': 'Sat, 01 Jun 2019 22:54:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 Jun 2019 10:21:26 GMT', 'kWhRequested': 52.0}]"
5d083091f9af8b4dc8e1448d,2019-06-01 22:58:12+00:00,2019-06-02 00:51:26+00:00,2019-06-02 00:03:05+00:00,3.272,0002,2-39-95-27,CA-319,America/Los_Angeles,"[{'userID': 1746, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 66, 'modifiedAt': 'Sat, 01 Jun 2019 22:58:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 Jun 2019 00:04:12 GMT', 'kWhRequested': 12.0}, {'userID': 1746, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 66, 'modifiedAt': 'Sun, 02 Jun 2019 00:51:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 Jun 2019 00:04:12 GMT', 'kWhRequested': 12.0}]"
5d083091f9af8b4dc8e1448e,2019-06-02 00:39:09+00:00,2019-06-02 21:39:58+00:00,2019-06-02 06:29:12+00:00,37.264,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 67, 'milesRequested': 240, 'WhPerMile': 250, 'minutesAvailable': 547, 'modifiedAt': 'Sun, 02 Jun 2019 00:42:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 Jun 2019 09:46:09 GMT', 'kWhRequested': 60.0}]"
5d098210f9af8b5224578723,2019-06-02 16:03:26+00:00,2019-06-02 17:11:48+00:00,2019-06-02 16:34:29+00:00,0.811,0002,2-39-138-29,CA-304,America/Los_Angeles,
5d098210f9af8b5224578724,2019-06-02 16:21:08+00:00,2019-06-02 17:29:14+00:00,2019-06-02 17:29:10+00:00,3.647,0002,2-39-127-19,CA-309,America/Los_Angeles,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 51, 'modifiedAt': 'Sun, 02 Jun 2019 16:21:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 Jun 2019 17:12:08 GMT', 'kWhRequested': 8.0}]"
5d098210f9af8b5224578725,2019-06-02 17:27:56+00:00,2019-06-02 20:10:57+00:00,2019-06-02 18:57:27+00:00,9.281,0002,2-39-92-442,CA-498,America/Los_Angeles,"[{'userID': 850, 'milesRequested': 100, 'WhPerMile': 300, 'minutesAvailable': 720, 'modifiedAt': 'Sun, 02 Jun 2019 17:28:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 05:27:56 GMT', 'kWhRequested': 30.0}]"
5d098210f9af8b5224578726,2019-06-02 17:49:26+00:00,2019-06-02 22:12:20+00:00,2019-06-02 22:04:03+00:00,14.892,0002,2-39-131-30,CA-305,America/Los_Angeles,"[{'userID': 1152, 'milesRequested': 50, 'WhPerMile': 300, 'minutesAvailable': 60, 'modifiedAt': 'Sun, 02 Jun 2019 17:50:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 Jun 2019 18:49:26 GMT', 'kWhRequested': 15.0}]"
5d098210f9af8b5224578727,2019-06-02 19:18:35+00:00,2019-06-03 00:09:52+00:00,2019-06-02 23:23:37+00:00,22.366,0002,2-39-79-377,CA-325,America/Los_Angeles,"[{'userID': 248, 'milesRequested': 60, 'WhPerMile': 250, 'minutesAvailable': 285, 'modifiedAt': 'Sun, 02 Jun 2019 19:20:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 00:03:35 GMT', 'kWhRequested': 15.0}, {'userID': 248, 'milesRequested': 30, 'WhPerMile': 250, 'minutesAvailable': 346, 'modifiedAt': 'Sun, 02 Jun 2019 21:59:50 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 01:04:35 GMT', 'kWhRequested': 7.5}, {'userID': 248, 'milesRequested': 90, 'WhPerMile': 250, 'minutesAvailable': 304, 'modifiedAt': 'Sun, 02 Jun 2019 22:02:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 00:22:35 GMT', 'kWhRequested': 22.5}]"
5d098210f9af8b5224578728,2019-06-02 21:39:44+00:00,2019-06-03 03:54:45+00:00,2019-06-03 03:54:40+00:00,43.275,0002,2-39-79-382,CA-491,America/Los_Angeles,"[{'userID': 1286, 'milesRequested': 300, 'WhPerMile': 250, 'minutesAvailable': 392, 'modifiedAt': 'Sun, 02 Jun 2019 21:40:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 04:11:44 GMT', 'kWhRequested': 75.0}]"
5d098210f9af8b5224578729,2019-06-03 04:29:24+00:00,2019-06-04 21:55:48+00:00,2019-06-04 15:50:26+00:00,1.971,0002,2-39-79-381,CA-490,America/Los_Angeles,
5d098210f9af8b522457872a,2019-06-03 06:20:23+00:00,2019-06-03 13:27:53+00:00,2019-06-03 08:58:51+00:00,16.0,0002,2-39-127-19,CA-309,America/Los_Angeles,"[{'userID': 915, 'milesRequested': 70, 'WhPerMile': 333, 'minutesAvailable': 60, 'modifiedAt': 'Mon, 03 Jun 2019 06:23:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 07:20:23 GMT', 'kWhRequested': 23.31}, {'userID': 915, 'milesRequested': 70, 'WhPerMile': 333, 'minutesAvailable': 89, 'modifiedAt': 'Mon, 03 Jun 2019 06:55:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 07:49:23 GMT', 'kWhRequested': 23.31}, {'userID': 915, 'milesRequested': 100, 'WhPerMile': 333, 'minutesAvailable': 470, 'modifiedAt': 'Mon, 03 Jun 2019 13:13:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 14:10:23 GMT', 'kWhRequested': 33.3}, {'userID': 915, 'milesRequested': 100, 'WhPerMile': 333, 'minutesAvailable': 471, 'modifiedAt': 'Mon, 03 Jun 2019 13:15:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 14:11:23 GMT', 'kWhRequested': 33.3}, {'userID': 915, 'milesRequested': 100, 'WhPerMile': 333, 'minutesAvailable': 472, 'modifiedAt': 'Mon, 03 Jun 2019 13:16:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 14:12:23 GMT', 'kWhRequested': 33.3}]"
5d0ad3a2f9af8b563e757b62,2019-06-03 13:28:17+00:00,2019-06-03 21:52:38+00:00,2019-06-03 17:09:01+00:00,18.379,0002,2-39-125-21,CA-311,America/Los_Angeles,"[{'userID': 560, 'milesRequested': 80, 'WhPerMile': 273, 'minutesAvailable': 249, 'modifiedAt': 'Mon, 03 Jun 2019 13:28:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 17:37:17 GMT', 'kWhRequested': 21.84}]"
5d0ad3a2f9af8b563e757b63,2019-06-03 13:29:42+00:00,2019-06-03 14:43:04+00:00,2019-06-03 14:43:00+00:00,4.155,0002,2-39-89-439,CA-501,America/Los_Angeles,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 68, 'modifiedAt': 'Mon, 03 Jun 2019 13:30:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 14:37:42 GMT', 'kWhRequested': 8.0}]"
5d0ad3a2f9af8b563e757b64,2019-06-03 14:16:21+00:00,2019-06-04 00:01:05+00:00,2019-06-03 17:46:59+00:00,9.367,0002,2-39-79-383,CA-492,America/Los_Angeles,"[{'userID': 1797, 'milesRequested': 123, 'WhPerMile': 400, 'minutesAvailable': 520, 'modifiedAt': 'Mon, 03 Jun 2019 14:16:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 22:56:21 GMT', 'kWhRequested': 49.2}]"
5d0ad3a2f9af8b563e757b65,2019-06-03 14:41:40+00:00,2019-06-03 20:43:38+00:00,2019-06-03 20:43:37+00:00,39.875,0002,2-39-78-366,CA-323,America/Los_Angeles,"[{'userID': 569, 'milesRequested': 150, 'WhPerMile': 300, 'minutesAvailable': 489, 'modifiedAt': 'Mon, 03 Jun 2019 14:42:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 22:50:40 GMT', 'kWhRequested': 45.0}]"
5d0ad3a2f9af8b563e757b66,2019-06-03 15:01:05+00:00,2019-06-04 00:15:41+00:00,2019-06-03 15:57:14+00:00,2.785,0002,2-39-123-23,CA-313,America/Los_Angeles,"[{'userID': 858, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 223, 'modifiedAt': 'Mon, 03 Jun 2019 15:01:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 18:44:05 GMT', 'kWhRequested': 8.0}]"
5d0ad3a2f9af8b563e757b67,2019-06-03 15:17:35+00:00,2019-06-04 01:38:22+00:00,2019-06-03 20:05:46+00:00,15.621,0002,2-39-79-377,CA-325,America/Los_Angeles,"[{'userID': 1272, 'milesRequested': 70, 'WhPerMile': 400, 'minutesAvailable': 293, 'modifiedAt': 'Mon, 03 Jun 2019 15:17:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 20:10:35 GMT', 'kWhRequested': 28.0}, {'userID': 1272, 'milesRequested': 70, 'WhPerMile': 400, 'minutesAvailable': 293, 'modifiedAt': 'Mon, 03 Jun 2019 15:17:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 20:10:35 GMT', 'kWhRequested': 28.0}]"
5d0ad3a2f9af8b563e757b68,2019-06-03 15:19:37+00:00,2019-06-03 23:37:17+00:00,2019-06-03 23:20:07+00:00,19.963,0002,2-39-78-365,CA-321,America/Los_Angeles,"[{'userID': 1470, 'milesRequested': 90, 'WhPerMile': 292, 'minutesAvailable': 427, 'modifiedAt': 'Mon, 03 Jun 2019 15:20:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 22:26:37 GMT', 'kWhRequested': 26.28}]"
5d0ad3a2f9af8b563e757b69,2019-06-03 15:31:35+00:00,2019-06-03 23:20:35+00:00,2019-06-03 19:04:34+00:00,16.734,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 559, 'milesRequested': 70, 'WhPerMile': 313, 'minutesAvailable': 450, 'modifiedAt': 'Mon, 03 Jun 2019 15:31:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 23:01:35 GMT', 'kWhRequested': 21.91}]"
5d0ad3a2f9af8b563e757b6a,2019-06-03 15:37:41+00:00,2019-06-04 00:42:41+00:00,2019-06-03 20:08:48+00:00,15.472,0002,2-39-131-30,CA-305,America/Los_Angeles,"[{'userID': 712, 'milesRequested': 50, 'WhPerMile': 600, 'minutesAvailable': 430, 'modifiedAt': 'Mon, 03 Jun 2019 15:37:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 22:47:41 GMT', 'kWhRequested': 30.0}]"
5d0ad3a2f9af8b563e757b6b,2019-06-03 15:49:07+00:00,2019-06-03 18:39:25+00:00,2019-06-03 18:39:21+00:00,10.649,0002,2-39-79-380,CA-489,America/Los_Angeles,"[{'userID': 563, 'milesRequested': 60, 'WhPerMile': 200, 'minutesAvailable': 169, 'modifiedAt': 'Mon, 03 Jun 2019 15:49:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 18:38:07 GMT', 'kWhRequested': 12.0}]"
5d0ad3a2f9af8b563e757b6c,2019-06-03 15:51:10+00:00,2019-06-04 01:09:46+00:00,2019-06-03 16:43:42+00:00,2.662,0002,2-39-95-27,CA-319,America/Los_Angeles,"[{'userID': 2170, 'milesRequested': 40, 'WhPerMile': 600, 'minutesAvailable': 191, 'modifiedAt': 'Mon, 03 Jun 2019 15:52:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 19:02:10 GMT', 'kWhRequested': 24.0}]"
5d0ad3a2f9af8b563e757b6d,2019-06-03 15:52:59+00:00,2019-06-03 18:56:38+00:00,2019-06-03 17:27:18+00:00,5.026,0002,2-39-138-29,CA-304,America/Los_Angeles,"[{'userID': 562, 'milesRequested': 20, 'WhPerMile': 350, 'minutesAvailable': 211, 'modifiedAt': 'Mon, 03 Jun 2019 15:53:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 19:23:59 GMT', 'kWhRequested': 7.0}]"
5d0ad3a2f9af8b563e757b6e,2019-06-03 15:55:44+00:00,2019-06-04 00:58:38+00:00,2019-06-03 18:29:02+00:00,7.382,0002,2-39-79-376,CA-324,America/Los_Angeles,"[{'userID': 714, 'milesRequested': 90, 'WhPerMile': 200, 'minutesAvailable': 364, 'modifiedAt': 'Mon, 03 Jun 2019 15:56:04 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 21:59:44 GMT', 'kWhRequested': 18.0}]"
5d0ad3a2f9af8b563e757b6f,2019-06-03 16:02:46+00:00,2019-06-04 01:56:38+00:00,2019-06-03 17:09:06+00:00,3.489,0002,2-39-128-18,CA-308,America/Los_Angeles,"[{'userID': 567, 'milesRequested': 20, 'WhPerMile': 333, 'minutesAvailable': 425, 'modifiedAt': 'Mon, 03 Jun 2019 16:05:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 23:07:46 GMT', 'kWhRequested': 6.66}]"
5d0ad3a2f9af8b563e757b70,2019-06-03 16:13:32+00:00,2019-06-04 00:08:31+00:00,2019-06-03 18:39:00+00:00,0.856,0002,2-39-95-444,CA-497,America/Los_Angeles,
5d0ad3a2f9af8b563e757b71,2019-06-03 16:20:44+00:00,2019-06-03 18:36:06+00:00,2019-06-03 18:35:58+00:00,1.174,0002,2-39-78-364,CA-495,America/Los_Angeles,"[{'userID': 1524, 'milesRequested': 10, 'WhPerMile': 400, 'minutesAvailable': 150, 'modifiedAt': 'Mon, 03 Jun 2019 18:02:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 18:50:44 GMT', 'kWhRequested': 4.0}, {'userID': 1524, 'milesRequested': 10, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Mon, 03 Jun 2019 18:02:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 17:20:44 GMT', 'kWhRequested': 4.0}]"
5d0ad3a2f9af8b563e757b72,2019-06-03 16:34:24+00:00,2019-06-03 22:09:25+00:00,2019-06-03 18:26:25+00:00,1.043,0002,2-39-78-361,CA-493,America/Los_Angeles,"[{'userID': 2461, 'milesRequested': 10, 'WhPerMile': 400, 'minutesAvailable': 326, 'modifiedAt': 'Mon, 03 Jun 2019 16:34:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 22:00:24 GMT', 'kWhRequested': 4.0}]"
5d0ad3a2f9af8b563e757b73,2019-06-03 16:34:25+00:00,2019-06-03 20:23:50+00:00,2019-06-03 20:23:41+00:00,23.244,0002,2-39-91-441,CA-499,America/Los_Angeles,"[{'userID': 1208, 'milesRequested': 170, 'WhPerMile': 400, 'minutesAvailable': 473, 'modifiedAt': 'Mon, 03 Jun 2019 16:35:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 04 Jun 2019 00:27:25 GMT', 'kWhRequested': 68.0}]"
5d0ad3a2f9af8b563e757b74,2019-06-03 16:43:56+00:00,2019-06-03 23:32:40+00:00,2019-06-03 18:13:19+00:00,4.367,0002,2-39-89-25,CA-315,America/Los_Angeles,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 376, 'modifiedAt': 'Mon, 03 Jun 2019 16:44:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 Jun 2019 22:59:56 GMT', 'kWhRequested': 8.0}]"
